subjectID activityName domain signal_type sensor statistic jerk magnitude axis obs average
6796 14 walking_downstairs time body gyroscope stdDev TRUE TRUE NA 45 -0.274744003577778
6797 14 walking_downstairs time gravity accelerometer mean FALSE FALSE X 15 0.814279148
6798 14 walking_downstairs time gravity accelerometer mean FALSE FALSE Y 15 -0.261523906666667
6799 14 walking_downstairs time gravity accelerometer mean FALSE FALSE Z 15 -0.393236935333333
6800 14 walking_downstairs time gravity accelerometer mean FALSE FALSE NA 90 0.0531565522222222
6801 14 walking_downstairs time gravity accelerometer mean FALSE TRUE NA 45 0.185537706866667
6802 14 walking_downstairs time gravity accelerometer stdDev FALSE FALSE X 15 -0.916784505333333
6803 14 walking_downstairs time gravity accelerometer stdDev FALSE FALSE Y 15 -0.91892279
6804 14 walking_downstairs time gravity accelerometer stdDev FALSE FALSE Z 15 -0.874212582666667
6805 14 walking_downstairs time gravity accelerometer stdDev FALSE FALSE NA 90 -0.908041712666667
6806 14 walking_downstairs time gravity accelerometer stdDev FALSE TRUE NA 45 0.428405922622222
6807 14 walking_upstairs frequency body accelerometer mean FALSE FALSE X 18 -0.324708037777778
6808 14 walking_upstairs frequency body accelerometer mean FALSE FALSE Y 18 0.006483012
6809 14 walking_upstairs frequency body accelerometer mean FALSE FALSE Z 18 0.154267054777778
6810 14 walking_upstairs frequency body accelerometer mean FALSE FALSE NA 108 -0.030384059575
6811 14 walking_upstairs frequency body accelerometer mean FALSE TRUE NA 54 -0.0759851813333333
6812 14 walking_upstairs frequency body accelerometer mean TRUE FALSE X 18 -0.392385216111111
6813 14 walking_upstairs frequency body accelerometer mean TRUE FALSE Y 18 -0.344045756111111
6814 14 walking_upstairs frequency body accelerometer mean TRUE FALSE Z 18 -0.287824243888889
6815 14 walking_upstairs frequency body accelerometer mean TRUE FALSE NA 108 -0.326846924796296
6816 14 walking_upstairs frequency body accelerometer mean TRUE TRUE NA 54 -0.288744334092593
6817 14 walking_upstairs frequency body accelerometer stdDev FALSE FALSE X 18 -0.307049116666667
6818 14 walking_upstairs frequency body accelerometer stdDev FALSE FALSE Y 18 0.348768369444444
6819 14 walking_upstairs frequency body accelerometer stdDev FALSE FALSE Z 18 0.673766296666667
6820 14 walking_upstairs frequency body accelerometer stdDev FALSE FALSE NA 108 0.249860752314815
6821 14 walking_upstairs frequency body accelerometer stdDev FALSE TRUE NA 54 -0.143253889222222
6822 14 walking_upstairs frequency body accelerometer stdDev TRUE FALSE X 18 -0.410829273333333
6823 14 walking_upstairs frequency body accelerometer stdDev TRUE FALSE Y 18 -0.37657901
6824 14 walking_upstairs frequency body accelerometer stdDev TRUE FALSE Z 18 -0.402500052222222
6825 14 walking_upstairs frequency body accelerometer stdDev TRUE FALSE NA 108 -0.388491052369444
6826 14 walking_upstairs frequency body accelerometer stdDev TRUE TRUE NA 54 -0.409847649281481
6827 14 walking_upstairs frequency body gyroscope mean FALSE FALSE X 18 -0.445110239277778
6828 14 walking_upstairs frequency body gyroscope mean FALSE FALSE Y 18 0.114971877730556
6829 14 walking_upstairs frequency body gyroscope mean FALSE FALSE Z 18 0.195292235666667
6830 14 walking_upstairs frequency body gyroscope mean FALSE FALSE NA 108 -0.0403543695481482
6831 14 walking_upstairs frequency body gyroscope mean FALSE TRUE NA 54 0.0488588668185185
6832 14 walking_upstairs frequency body gyroscope mean TRUE TRUE NA 54 -0.457250612407407
6833 14 walking_upstairs frequency body gyroscope stdDev FALSE FALSE X 18 -0.475347147222222
6834 14 walking_upstairs frequency body gyroscope stdDev FALSE FALSE Y 18 0.645734969444444
6835 14 walking_upstairs frequency body gyroscope stdDev FALSE FALSE Z 18 0.555661472833333
6836 14 walking_upstairs frequency body gyroscope stdDev FALSE FALSE NA 108 0.230964243888889
6837 14 walking_upstairs frequency body gyroscope stdDev FALSE TRUE NA 54 0.236659662496296
6838 14 walking_upstairs frequency body gyroscope stdDev TRUE TRUE NA 54 -0.564964076388889
6839 14 walking_upstairs time body accelerometer mean FALSE FALSE X 18 0.243609113888889
6840 14 walking_upstairs time body accelerometer mean FALSE FALSE Y 18 -0.0311919307627778
6841 14 walking_upstairs time body accelerometer mean FALSE FALSE Z 18 -0.103475023333333
6842 14 walking_upstairs time body accelerometer mean FALSE FALSE NA 108 0.0466942529398148
6843 14 walking_upstairs time body accelerometer mean FALSE TRUE NA 54 0.140108204051852
6844 14 walking_upstairs time body accelerometer mean TRUE FALSE X 18 0.117951181444444
6845 14 walking_upstairs time body accelerometer mean TRUE FALSE Y 18 -0.0394334620666667
6846 14 walking_upstairs time body accelerometer mean TRUE FALSE Z 18 0.113236258833333
6847 14 walking_upstairs time body accelerometer mean TRUE FALSE NA 108 0.000770594177777777
6848 14 walking_upstairs time body accelerometer mean TRUE TRUE NA 54 -0.28366383592037
6849 14 walking_upstairs time body accelerometer stdDev FALSE FALSE X 18 -0.310869788888889
6850 14 walking_upstairs time body accelerometer stdDev FALSE FALSE Y 18 0.298630635833333
6851 14 walking_upstairs time body accelerometer stdDev FALSE FALSE Z 18 0.587548797222222
6852 14 walking_upstairs time body accelerometer stdDev FALSE FALSE NA 108 0.207523406546296
6853 14 walking_upstairs time body accelerometer stdDev FALSE TRUE NA 54 -0.0197686685018519
6854 14 walking_upstairs time body accelerometer stdDev TRUE FALSE X 18 -0.373480317222222
6855 14 walking_upstairs time body accelerometer stdDev TRUE FALSE Y 18 -0.336653448888889
6856 14 walking_upstairs time body accelerometer stdDev TRUE FALSE Z 18 -0.345998731666667
6857 14 walking_upstairs time body accelerometer stdDev TRUE FALSE NA 108 -0.340516124259259
6858 14 walking_upstairs time body accelerometer stdDev TRUE TRUE NA 54 -0.337086266574074
6859 14 walking_upstairs time body gyroscope mean FALSE FALSE X 18 -0.00190974755555556
6860 14 walking_upstairs time body gyroscope mean FALSE FALSE Y 18 -0.1280464845
6861 14 walking_upstairs time body gyroscope mean FALSE FALSE Z 18 -0.205966583277778
6862 14 walking_upstairs time body gyroscope mean FALSE FALSE NA 108 0.0128603407851852
6863 14 walking_upstairs time body gyroscope mean FALSE TRUE NA 54 0.365779419444444
6864 14 walking_upstairs time body gyroscope mean TRUE FALSE X 18 -0.170010943977778
6865 14 walking_upstairs time body gyroscope mean TRUE FALSE Y 18 0.0127200960555556
6866 14 walking_upstairs time body gyroscope mean TRUE FALSE Z 18 -0.0407986730555556
6867 14 walking_upstairs time body gyroscope mean TRUE FALSE NA 108 -0.0483677814037037
6868 14 walking_upstairs time body gyroscope mean TRUE TRUE NA 54 -0.399921949557407
6869 14 walking_upstairs time body gyroscope stdDev FALSE FALSE X 18 -0.463849106111111
6870 14 walking_upstairs time body gyroscope stdDev FALSE FALSE Y 18 0.474757717777778
6871 14 walking_upstairs time body gyroscope stdDev FALSE FALSE Z 18 0.593219838933333
6872 14 walking_upstairs time body gyroscope stdDev FALSE FALSE NA 108 0.192867522407407
6873 14 walking_upstairs time body gyroscope stdDev FALSE TRUE NA 54 0.299975979851852
6874 14 walking_upstairs time body gyroscope stdDev TRUE FALSE X 18 -0.643845762222222
6875 14 walking_upstairs time body gyroscope stdDev TRUE FALSE Y 18 -0.385426056666667
6876 14 walking_upstairs time body gyroscope stdDev TRUE FALSE Z 18 -0.363650682222222
6877 14 walking_upstairs time body gyroscope stdDev TRUE FALSE NA 108 -0.456799941037037
6878 14 walking_upstairs time body gyroscope stdDev TRUE TRUE NA 54 -0.485819293703704
6879 14 walking_upstairs time gravity accelerometer mean FALSE FALSE X 18 0.689252613888889
6880 14 walking_upstairs time gravity accelerometer mean FALSE FALSE Y 18 -0.325962866111111
6881 14 walking_upstairs time gravity accelerometer mean FALSE FALSE Z 18 -0.49450645
6882 14 walking_upstairs time gravity accelerometer mean FALSE FALSE NA 108 -0.0428870311111111
6883 14 walking_upstairs time gravity accelerometer mean FALSE TRUE NA 54 0.140108204051852
6884 14 walking_upstairs time gravity accelerometer stdDev FALSE FALSE X 18 -0.918669152222222
6885 14 walking_upstairs time gravity accelerometer stdDev FALSE FALSE Y 18 -0.928631882777778
6886 14 walking_upstairs time gravity accelerometer stdDev FALSE FALSE Z 18 -0.856215232777778
6887 14 walking_upstairs time gravity accelerometer stdDev FALSE FALSE NA 108 -0.905016901018519
6888 14 walking_upstairs time gravity accelerometer stdDev FALSE TRUE NA 54 -0.0197686685018519
6889 15 laying frequency body accelerometer mean FALSE FALSE X 24 -0.9708369125
6890 15 laying frequency body accelerometer mean FALSE FALSE Y 24 -0.95712515
6891 15 laying frequency body accelerometer mean FALSE FALSE Z 24 -0.961404207083333
6892 15 laying frequency body accelerometer mean FALSE FALSE NA 144 -0.962460578611111
6893 15 laying frequency body accelerometer mean FALSE TRUE NA 72 -0.956001034027778
6894 15 laying frequency body accelerometer mean TRUE FALSE X 24 -0.980689679583333
6895 15 laying frequency body accelerometer mean TRUE FALSE Y 24 -0.967190707916667
6896 15 laying frequency body accelerometer mean TRUE FALSE Z 24 -0.979060215
6897 15 laying frequency body accelerometer mean TRUE FALSE NA 144 -0.975646018472222
6898 15 laying frequency body accelerometer mean TRUE TRUE NA 72 -0.973681222777778
6899 15 laying frequency body accelerometer stdDev FALSE FALSE X 24 -0.96866194
6900 15 laying frequency body accelerometer stdDev FALSE FALSE Y 24 -0.957525764166667
6901 15 laying frequency body accelerometer stdDev FALSE FALSE Z 24 -0.9428193275
6902 15 laying frequency body accelerometer stdDev FALSE FALSE NA 144 -0.951948784722222
6903 15 laying frequency body accelerometer stdDev FALSE TRUE NA 72 -0.94550856
6904 15 laying frequency body accelerometer stdDev TRUE FALSE X 24 -0.982819124166667
6905 15 laying frequency body accelerometer stdDev TRUE FALSE Y 24 -0.970386002083333
6906 15 laying frequency body accelerometer stdDev TRUE FALSE Z 24 -0.984618135833333
6907 15 laying frequency body accelerometer stdDev TRUE FALSE NA 144 -0.979317643541667
6908 15 laying frequency body accelerometer stdDev TRUE TRUE NA 72 -0.972530077916667
6909 15 laying frequency body gyroscope mean FALSE FALSE X 24 -0.9472542975
6910 15 laying frequency body gyroscope mean FALSE FALSE Y 24 -0.959978358333333
6911 15 laying frequency body gyroscope mean FALSE FALSE Z 24 -0.964385064583333
6912 15 laying frequency body gyroscope mean FALSE FALSE NA 144 -0.960354341388889
6913 15 laying frequency body gyroscope mean FALSE TRUE NA 72 -0.946812642361111
6914 15 laying frequency body gyroscope mean TRUE TRUE NA 72 -0.975727853888889
6915 15 laying frequency body gyroscope stdDev FALSE FALSE X 24 -0.949272761666667
6916 15 laying frequency body gyroscope stdDev FALSE FALSE Y 24 -0.9554782075
6917 15 laying frequency body gyroscope stdDev FALSE FALSE Z 24 -0.96565696375
6918 15 laying frequency body gyroscope stdDev FALSE FALSE NA 144 -0.960714794652778
6919 15 laying frequency body gyroscope stdDev FALSE TRUE NA 72 -0.923682244861111
6920 15 laying frequency body gyroscope stdDev TRUE TRUE NA 72 -0.972645710694444
6921 15 laying time body accelerometer mean FALSE FALSE X 24 0.286502817083333
6922 15 laying time body accelerometer mean FALSE FALSE Y 24 -0.01622619425
6923 15 laying time body accelerometer mean FALSE FALSE Z 24 -0.114526398625
6924 15 laying time body accelerometer mean FALSE FALSE NA 144 0.0511995083000694
6925 15 laying time body accelerometer mean FALSE TRUE NA 72 -0.955340661527778
6926 15 laying time body accelerometer mean TRUE FALSE X 24 0.080791857625
6927 15 laying time body accelerometer mean TRUE FALSE Y 24 0.00818707908333333
6928 15 laying time body accelerometer mean TRUE FALSE Z 24 -0.0118963803958333
6929 15 laying time body accelerometer mean TRUE FALSE NA 144 0.0295082528718056
6930 15 laying time body accelerometer mean TRUE TRUE NA 72 -0.979890228194444
6931 15 laying time body accelerometer stdDev FALSE FALSE X 24 -0.969134950833333
6932 15 laying time body accelerometer stdDev FALSE FALSE Y 24 -0.95597787875
6933 15 laying time body accelerometer stdDev FALSE FALSE Z 24 -0.94683236875
6934 15 laying time body accelerometer stdDev FALSE FALSE NA 144 -0.953643371527778
6935 15 laying time body accelerometer stdDev FALSE TRUE NA 72 -0.943314107916667
6936 15 laying time body accelerometer stdDev TRUE FALSE X 24 -0.98085333
6937 15 laying time body accelerometer stdDev TRUE FALSE Y 24 -0.9675226275
6938 15 laying time body accelerometer stdDev TRUE FALSE Z 24 -0.982456264166667
6939 15 laying time body accelerometer stdDev TRUE FALSE NA 144 -0.977059928611111
6940 15 laying time body accelerometer stdDev TRUE TRUE NA 72 -0.973644462777778
6941 15 laying time body gyroscope mean FALSE FALSE X 24 -0.0156790130625
6942 15 laying time body gyroscope mean FALSE FALSE Y 24 -0.0536055076666667
6943 15 laying time body gyroscope mean FALSE FALSE Z 24 0.094835094875
6944 15 laying time body gyroscope mean FALSE FALSE NA 144 0.0130674328847222
6945 15 laying time body gyroscope mean FALSE TRUE NA 72 -0.944605127222222
6946 15 laying time body gyroscope mean TRUE FALSE X 24 -0.103312061333333
6947 15 laying time body gyroscope mean TRUE FALSE Y 24 -0.0512294482083333
6948 15 laying time body gyroscope mean TRUE FALSE Z 24 -0.0570802838708333
6949 15 laying time body gyroscope mean TRUE FALSE NA 144 -0.0678737344354167
6950 15 laying time body gyroscope mean TRUE TRUE NA 72 -0.983235025416667
6951 15 laying time body gyroscope stdDev FALSE FALSE X 24 -0.94827380875
6952 15 laying time body gyroscope stdDev FALSE FALSE Y 24 -0.95667346
6953 15 laying time body gyroscope stdDev FALSE FALSE Z 24 -0.96273387375
6954 15 laying time body gyroscope stdDev FALSE FALSE NA 144 -0.959476965
6955 15 laying time body gyroscope stdDev FALSE TRUE NA 72 -0.924043007638889
6956 15 laying time body gyroscope stdDev TRUE FALSE X 24 -0.968927762083333
6957 15 laying time body gyroscope stdDev TRUE FALSE Y 24 -0.977651865416667
6958 15 laying time body gyroscope stdDev TRUE FALSE Z 24 -0.983696065416667
6959 15 laying time body gyroscope stdDev TRUE FALSE NA 144 -0.978880477083333
6960 15 laying time body gyroscope stdDev TRUE TRUE NA 72 -0.973650041666667
6961 15 laying time gravity accelerometer mean FALSE FALSE X 24 -0.172677171041667
6962 15 laying time gravity accelerometer mean FALSE FALSE Y 24 0.899407237916667
6963 15 laying time gravity accelerometer mean FALSE FALSE Z 24 -0.048420125
6964 15 laying time gravity accelerometer mean FALSE FALSE NA 144 0.232113447020833
6965 15 laying time gravity accelerometer mean FALSE TRUE NA 72 -0.955340661527778
6966 15 laying time gravity accelerometer stdDev FALSE FALSE X 24 -0.96227075
6967 15 laying time gravity accelerometer stdDev FALSE FALSE Y 24 -0.982253226666667
6968 15 laying time gravity accelerometer stdDev FALSE FALSE Z 24 -0.95724573625
6969 15 laying time gravity accelerometer stdDev FALSE FALSE NA 144 -0.965499860694444
6970 15 laying time gravity accelerometer stdDev FALSE TRUE NA 72 -0.943314107916667
6971 15 sitting frequency body accelerometer mean FALSE FALSE X 20 -0.9791801305
6972 15 sitting frequency body accelerometer mean FALSE FALSE Y 20 -0.9693706505
6973 15 sitting frequency body accelerometer mean FALSE FALSE Z 19 -0.97851448631579
6974 15 sitting frequency body accelerometer mean FALSE FALSE NA 118 -0.956566261067797
6975 15 sitting frequency body accelerometer mean FALSE TRUE NA 59 -0.949752001322034
6976 15 sitting frequency body accelerometer mean TRUE FALSE X 20 -0.9853057345
6977 15 sitting frequency body accelerometer mean TRUE FALSE Y 20 -0.983293313
6978 15 sitting frequency body accelerometer mean TRUE FALSE Z 19 -0.986030784210526
6979 15 sitting frequency body accelerometer mean TRUE FALSE NA 118 -0.983158242711864
6980 15 sitting frequency body accelerometer mean TRUE TRUE NA 59 -0.984689437118644
6981 15 sitting frequency body accelerometer stdDev FALSE FALSE X 20 -0.977931542
6982 15 sitting frequency body accelerometer stdDev FALSE FALSE Y 20 -0.953738049
6983 15 sitting frequency body accelerometer stdDev FALSE FALSE Z 19 -0.96966514
6984 15 sitting frequency body accelerometer stdDev FALSE FALSE NA 118 -0.942591948050847
6985 15 sitting frequency body accelerometer stdDev FALSE TRUE NA 59 -0.941195938135593
6986 15 sitting frequency body accelerometer stdDev TRUE FALSE X 20 -0.9875115245
6987 15 sitting frequency body accelerometer stdDev TRUE FALSE Y 20 -0.9846129535
6988 15 sitting frequency body accelerometer stdDev TRUE FALSE Z 19 -0.988451606315789
6989 15 sitting frequency body accelerometer stdDev TRUE FALSE NA 118 -0.984944911440678
6990 15 sitting frequency body accelerometer stdDev TRUE TRUE NA 59 -0.983276251694915
6991 15 sitting frequency body gyroscope mean FALSE FALSE X 20 -0.9821345065
6992 15 sitting frequency body gyroscope mean FALSE FALSE Y 20 -0.9823152085
6993 15 sitting frequency body gyroscope mean FALSE FALSE Z 19 -0.970318121052632
6994 15 sitting frequency body gyroscope mean FALSE FALSE NA 118 -0.976847669322034
6995 15 sitting frequency body gyroscope mean FALSE TRUE NA 59 -0.973762179830509
6996 15 sitting frequency body gyroscope mean TRUE TRUE NA 59 -0.990180959322034
6997 15 sitting frequency body gyroscope stdDev FALSE FALSE X 20 -0.985309024
6998 15 sitting frequency body gyroscope stdDev FALSE FALSE Y 20 -0.9758349275
6999 15 sitting frequency body gyroscope stdDev FALSE FALSE Z 19 -0.968975531578947
7000 15 sitting frequency body gyroscope stdDev FALSE FALSE NA 118 -0.975864571779661
7001 15 sitting frequency body gyroscope stdDev FALSE TRUE NA 59 -0.963378228474576
7002 15 sitting frequency body gyroscope stdDev TRUE TRUE NA 59 -0.989503941694915
7003 15 sitting time body accelerometer mean FALSE FALSE X 20 0.2615665104
7004 15 sitting time body accelerometer mean FALSE FALSE Y 20 -0.02217714455
7005 15 sitting time body accelerometer mean FALSE FALSE Z 19 -0.107723947421053
7006 15 sitting time body accelerometer mean FALSE FALSE NA 118 0.050532552259322
7007 15 sitting time body accelerometer mean FALSE TRUE NA 59 -0.958669836271186
7008 15 sitting time body accelerometer mean TRUE FALSE X 20 0.0855767241
7009 15 sitting time body accelerometer mean TRUE FALSE Y 20 0.0211980856
7010 15 sitting time body accelerometer mean TRUE FALSE Z 19 -0.00191096725547368
7011 15 sitting time body accelerometer mean TRUE FALSE NA 118 0.0157716865025424
7012 15 sitting time body accelerometer mean TRUE TRUE NA 59 -0.986107839152542
7013 15 sitting time body accelerometer stdDev FALSE FALSE X 20 -0.9781630325
7014 15 sitting time body accelerometer stdDev FALSE FALSE Y 20 -0.9569789105
7015 15 sitting time body accelerometer stdDev FALSE FALSE Z 19 -0.971770978421053
7016 15 sitting time body accelerometer stdDev FALSE FALSE NA 118 -0.944953013983051
7017 15 sitting time body accelerometer stdDev FALSE TRUE NA 59 -0.93797790559322
7018 15 sitting time body accelerometer stdDev TRUE FALSE X 20 -0.985700123
7019 15 sitting time body accelerometer stdDev TRUE FALSE Y 20 -0.983332945
7020 15 sitting time body accelerometer stdDev TRUE FALSE Z 19 -0.987959952105263
7021 15 sitting time body accelerometer stdDev TRUE FALSE NA 118 -0.983837463050847
7022 15 sitting time body accelerometer stdDev TRUE TRUE NA 59 -0.984639018474576
7023 15 sitting time body gyroscope mean FALSE FALSE X 20 -0.0444152725
7024 15 sitting time body gyroscope mean FALSE FALSE Y 20 -0.0736360396
7025 15 sitting time body gyroscope mean FALSE FALSE Z 19 0.0993116671578947
7026 15 sitting time body gyroscope mean FALSE FALSE NA 118 -0.00741025515847458
7027 15 sitting time body gyroscope mean FALSE TRUE NA 59 -0.957331628305085
7028 15 sitting time body gyroscope mean TRUE FALSE X 20 -0.0946545866
7029 15 sitting time body gyroscope mean TRUE FALSE Y 20 -0.039558456566
7030 15 sitting time body gyroscope mean TRUE FALSE Z 19 -0.0558559134736842
7031 15 sitting time body gyroscope mean TRUE FALSE NA 118 -0.0619515870277119
7032 15 sitting time body gyroscope mean TRUE TRUE NA 59 -0.992188893898305
7033 15 sitting time body gyroscope stdDev FALSE FALSE X 20 -0.984510349
7034 15 sitting time body gyroscope stdDev FALSE FALSE Y 20 -0.9779859825
7035 15 sitting time body gyroscope stdDev FALSE FALSE Z 19 -0.967037495263158
7036 15 sitting time body gyroscope stdDev FALSE FALSE NA 118 -0.975309794745763
7037 15 sitting time body gyroscope stdDev FALSE TRUE NA 59 -0.963475074915254
7038 15 sitting time body gyroscope stdDev TRUE FALSE X 20 -0.9906034065
7039 15 sitting time body gyroscope stdDev TRUE FALSE Y 20 -0.9924305475
7040 15 sitting time body gyroscope stdDev TRUE FALSE Z 19 -0.988686988947368
7041 15 sitting time body gyroscope stdDev TRUE FALSE NA 118 -0.990266964152542
7042 15 sitting time body gyroscope stdDev TRUE TRUE NA 59 -0.989720049491525
7043 15 sitting time gravity accelerometer mean FALSE FALSE X 20 0.894747792
7044 15 sitting time gravity accelerometer mean FALSE FALSE Y 20 0.21425658995
7045 15 sitting time gravity accelerometer mean FALSE FALSE Z 19 0.000891490789473685
7046 15 sitting time gravity accelerometer mean FALSE FALSE NA 118 0.363904223986949
7047 15 sitting time gravity accelerometer mean FALSE TRUE NA 59 -0.958669836271186
7048 15 sitting time gravity accelerometer stdDev FALSE FALSE X 20 -0.96568796
7049 15 sitting time gravity accelerometer stdDev FALSE FALSE Y 20 -0.971973674
7050 15 sitting time gravity accelerometer stdDev FALSE FALSE Z 19 -0.977268054736842
7051 15 sitting time gravity accelerometer stdDev FALSE FALSE NA 118 -0.953804030423729
7052 15 sitting time gravity accelerometer stdDev FALSE TRUE NA 59 -0.93797790559322
7053 15 standing frequency body accelerometer mean FALSE FALSE X 18 -0.984888907222222
7054 15 standing frequency body accelerometer mean FALSE FALSE Y 18 -0.936420356666667
7055 15 standing frequency body accelerometer mean FALSE FALSE Z 17 -0.972800180588235
7056 15 standing frequency body accelerometer mean FALSE FALSE NA 106 -0.965498464056604
7057 15 standing frequency body accelerometer mean FALSE TRUE NA 53 -0.960337344339623
7058 15 standing frequency body accelerometer mean TRUE FALSE X 18 -0.982870633333333
7059 15 standing frequency body accelerometer mean TRUE FALSE Y 18 -0.968254979444444
7060 15 standing frequency body accelerometer mean TRUE FALSE Z 17 -0.984094802352941
7061 15 standing frequency body accelerometer mean TRUE FALSE NA 106 -0.978785510283019
7062 15 standing frequency body accelerometer mean TRUE TRUE NA 53 -0.979078785660377
7063 15 standing frequency body accelerometer stdDev FALSE FALSE X 18 -0.988541247222222
7064 15 standing frequency body accelerometer stdDev FALSE FALSE Y 18 -0.920317163888889
7065 15 standing frequency body accelerometer stdDev FALSE FALSE Z 17 -0.960864843529412
7066 15 standing frequency body accelerometer stdDev FALSE FALSE NA 106 -0.955879925283019
7067 15 standing frequency body accelerometer stdDev FALSE TRUE NA 53 -0.950204045849057
7068 15 standing frequency body accelerometer stdDev TRUE FALSE X 18 -0.985307396666667
7069 15 standing frequency body accelerometer stdDev TRUE FALSE Y 18 -0.969328797222222
7070 15 standing frequency body accelerometer stdDev TRUE FALSE Z 17 -0.987659992352941
7071 15 standing frequency body accelerometer stdDev TRUE FALSE NA 106 -0.981443693962264
7072 15 standing frequency body accelerometer stdDev TRUE TRUE NA 53 -0.980184086603774
7073 15 standing frequency body gyroscope mean FALSE FALSE X 18 -0.945565906111111
7074 15 standing frequency body gyroscope mean FALSE FALSE Y 18 -0.978278387222222
7075 15 standing frequency body gyroscope mean FALSE FALSE Z 17 -0.969964000588235
7076 15 standing frequency body gyroscope mean FALSE FALSE NA 106 -0.964638700471698
7077 15 standing frequency body gyroscope mean FALSE TRUE NA 53 -0.956733900188679
7078 15 standing frequency body gyroscope mean TRUE TRUE NA 53 -0.983188091886792
7079 15 standing frequency body gyroscope stdDev FALSE FALSE X 18 -0.939367222777778
7080 15 standing frequency body gyroscope stdDev FALSE FALSE Y 18 -0.971703409444444
7081 15 standing frequency body gyroscope stdDev FALSE FALSE Z 17 -0.972971453529412
7082 15 standing frequency body gyroscope stdDev FALSE FALSE NA 106 -0.963936130188679
7083 15 standing frequency body gyroscope stdDev FALSE TRUE NA 53 -0.928838303773585
7084 15 standing frequency body gyroscope stdDev TRUE TRUE NA 53 -0.980329709433962
7085 15 standing time body accelerometer mean FALSE FALSE X 18 0.277981907777778
7086 15 standing time body accelerometer mean FALSE FALSE Y 18 -0.0139265732777778
7087 15 standing time body accelerometer mean FALSE FALSE Z 17 -0.113063461764706
7088 15 standing time body accelerometer mean FALSE FALSE NA 106 0.0506199018575472
7089 15 standing time body accelerometer mean FALSE TRUE NA 53 -0.961207616226415
7090 15 standing time body accelerometer mean TRUE FALSE X 18 0.0777549591666667
7091 15 standing time body accelerometer mean TRUE FALSE Y 18 0.00913925347261111
7092 15 standing time body accelerometer mean TRUE FALSE Z 17 -0.00264696981941176
7093 15 standing time body accelerometer mean TRUE FALSE NA 106 0.0230755203073585
7094 15 standing time body accelerometer mean TRUE TRUE NA 53 -0.981495125660377
7095 15 standing time body accelerometer stdDev FALSE FALSE X 18 -0.987355927777778
7096 15 standing time body accelerometer stdDev FALSE FALSE Y 18 -0.922508014444444
7097 15 standing time body accelerometer stdDev FALSE FALSE Z 17 -0.963543705882353
7098 15 standing time body accelerometer stdDev FALSE FALSE NA 106 -0.957412713962264
7099 15 standing time body accelerometer stdDev FALSE TRUE NA 53 -0.948600432641509
7100 15 standing time body accelerometer stdDev TRUE FALSE X 18 -0.983253739444444
7101 15 standing time body accelerometer stdDev TRUE FALSE Y 18 -0.967634978888889
7102 15 standing time body accelerometer stdDev TRUE FALSE Z 17 -0.986549944117647
7103 15 standing time body accelerometer stdDev TRUE FALSE NA 106 -0.979737440471698
7104 15 standing time body accelerometer stdDev TRUE TRUE NA 53 -0.979994800566038
7105 15 standing time body gyroscope mean FALSE FALSE X 18 -0.0295426156333333
7106 15 standing time body gyroscope mean FALSE FALSE Y 18 -0.0681841163333333
7107 15 standing time body gyroscope mean FALSE FALSE Z 17 0.0840723942352941
7108 15 standing time body gyroscope mean FALSE FALSE NA 106 -0.00489442011367924
7109 15 standing time body gyroscope mean FALSE TRUE NA 53 -0.946961381132076
7110 15 standing time body gyroscope mean TRUE FALSE X 18 -0.0932967725
7111 15 standing time body gyroscope mean TRUE FALSE Y 18 -0.0429344639444444
7112 15 standing time body gyroscope mean TRUE FALSE Z 17 -0.0583510356470588
7113 15 standing time body gyroscope mean TRUE FALSE NA 106 -0.0662521751584906
7114 15 standing time body gyroscope mean TRUE TRUE NA 53 -0.984407077924528
7115 15 standing time body gyroscope stdDev FALSE FALSE X 18 -0.939204943333333
7116 15 standing time body gyroscope stdDev FALSE FALSE Y 18 -0.973947861111111
7117 15 standing time body gyroscope stdDev FALSE FALSE Z 17 -0.970039304117647
7118 15 standing time body gyroscope stdDev FALSE FALSE NA 106 -0.963197870660377
7119 15 standing time body gyroscope stdDev FALSE TRUE NA 53 -0.931286778679245
7120 15 standing time body gyroscope stdDev TRUE FALSE X 18 -0.967398292222222
7121 15 standing time body gyroscope stdDev TRUE FALSE Y 18 -0.989109334444444
7122 15 standing time body gyroscope stdDev TRUE FALSE Z 17 -0.982941979411765
7123 15 standing time body gyroscope stdDev TRUE FALSE NA 106 -0.980578639622641
7124 15 standing time body gyroscope stdDev TRUE TRUE NA 53 -0.98143282754717
7125 15 standing time gravity accelerometer mean FALSE FALSE X 18 0.965903755
7126 15 standing time gravity accelerometer mean FALSE FALSE Y 18 -0.168669494
7127 15 standing time gravity accelerometer mean FALSE FALSE Z 17 0.0664329968823529
7128 15 standing time gravity accelerometer mean FALSE FALSE NA 106 0.286672910424528
7129 15 standing time gravity accelerometer mean FALSE TRUE NA 53 -0.961207616226415
7130 15 standing time gravity accelerometer stdDev FALSE FALSE X 18 -0.983201613888889
7131 15 standing time gravity accelerometer stdDev FALSE FALSE Y 18 -0.958416294444444
7132 15 standing time gravity accelerometer stdDev FALSE FALSE Z 17 -0.980946946470588
7133 15 standing time gravity accelerometer stdDev FALSE FALSE NA 106 -0.969434726603774
7134 15 standing time gravity accelerometer stdDev FALSE TRUE NA 53 -0.948600432641509
